gene,expt,time,expression
YMR020W,cdc15,290,0.27
YMR021C,cdc15,290,0.08
YMR022W,cdc15,290,0
YMR023C,cdc15,290,0.37
YMR024W,cdc15,290,0.43
YMR025W,cdc15,290,-0.2
YMR026C,cdc15,290,0.12
YMR027W,cdc15,290,0.53
YMR028W,cdc15,290,0.2
YMR029C,cdc15,290,0.43
YMR030W,cdc15,290,0.52
YMR031C,cdc15,290,0.57
YMR032W,cdc15,290,-0.37
YMR033W,cdc15,290,-0.02
YMR034C,cdc15,290,-0.4
YMR035W,cdc15,290,0.3
YMR036C,cdc15,290,-1.03
YMR037C,cdc15,290,-0.26
YMR038C,cdc15,290,0.57
YMR039C,cdc15,290,0.3
YMR040W,cdc15,290,0.05
YMR041C,cdc15,290,-0.19
YMR042W,cdc15,290,-0.6
YMR043W,cdc15,290,-0.23
YMR044W,cdc15,290,0.32
YMR046C,cdc15,290,0.03
YMR047C,cdc15,290,-0.02
YMR048W,cdc15,290,0.01
YMR049C,cdc15,290,-0.63
YMR051C,cdc15,290,-0.05
YMR052W,cdc15,290,-0.29
YMR053C,cdc15,290,0.07
YMR054W,cdc15,290,-0.06
YMR055C,cdc15,290,-0.15
YMR056C,cdc15,290,-0.56
YMR057C,cdc15,290,-0.49
YMR058W,cdc15,290,0.31
YMR059W,cdc15,290,0.24
YMR060C,cdc15,290,0.39
YMR061W,cdc15,290,0.19
YMR062C,cdc15,290,0.28
YMR063W,cdc15,290,-0.16
YMR064W,cdc15,290,0.24
YMR065W,cdc15,290,0.67
YMR066W,cdc15,290,-0.02
YMR067C,cdc15,290,-1.08
YMR068W,cdc15,290,-0.95
YMR069W,cdc15,290,NA
YMR070W,cdc15,290,-0.39
YMR071C,cdc15,290,-1.02
YMR072W,cdc15,290,-0.03
YMR073C,cdc15,290,-1.65
YMR074C,cdc15,290,-0.27
YMR075W,cdc15,290,-1.48
YMR076C,cdc15,290,-0.63
YMR077C,cdc15,290,-1.37
YMR078C,cdc15,290,-0.36
YMR079W,cdc15,290,-0.28
YMR080C,cdc15,290,-0.15
YMR081C,cdc15,290,0.25
YMR082C,cdc15,290,-0.8
YMR083W,cdc15,290,0.41
YMR084W,cdc15,290,-0.23
YMR085W,cdc15,290,NA
YMR086W,cdc15,290,0.22
YMR087W,cdc15,290,0.05
YMR088C,cdc15,290,-0.14
YMR089C,cdc15,290,0.23
YMR090W,cdc15,290,0.98
YMR091C,cdc15,290,0.29
YMR092C,cdc15,290,0.67
YMR093W,cdc15,290,-0.44
YMR094W,cdc15,290,-0.65
YMR095C,cdc15,290,-0.42
YMR096W,cdc15,290,-0.17
YMR097C,cdc15,290,-0.07
YMR098C,cdc15,290,-0.45
YMR099C,cdc15,290,0.22
YMR100W,cdc15,290,-0.73
YMR101C,cdc15,290,-0.29
YMR102C,cdc15,290,-0.29
YMR103C,cdc15,290,0.12
YMR104C,cdc15,290,NA
YMR105C,cdc15,290,0.7
YMR106C,cdc15,290,0.09
YMR107W,cdc15,290,0.17
YMR108W,cdc15,290,0.43
YMR109W,cdc15,290,-0.1
YMR110C,cdc15,290,0.53
YMR111C,cdc15,290,0.4
YMR112C,cdc15,290,0.5
YMR113W,cdc15,290,0.17
YMR114C,cdc15,290,0.41
YMR115W,cdc15,290,0.13
YMR116C,cdc15,290,-0.69
YMR117C,cdc15,290,-0.55
YMR118C,cdc15,290,-0.39
YMR119W,cdc15,290,-0.1
YMR120C,cdc15,290,0.47
YMR121C,cdc15,290,0.11
YMR122C,cdc15,290,-0.63
YMR123W,cdc15,290,-0.23
YMR124W,cdc15,290,NA
YMR125W,cdc15,290,-0.12
YMR126C,cdc15,290,NA
YMR127C,cdc15,290,-0.53
YMR128W,cdc15,290,-0.33
YMR129W,cdc15,290,-0.35
YMR130W,cdc15,290,-0.28
YMR131C,cdc15,290,0.04
YMR132C,cdc15,290,-0.27
YMR133W,cdc15,290,-0.22
YMR134W,cdc15,290,-0.31
YMR135C,cdc15,290,0.2
YMR136W,cdc15,290,0.05
YMR137C,cdc15,290,0.05
YMR138W,cdc15,290,0.37
YMR139W,cdc15,290,0.49
YMR140W,cdc15,290,0.34
YMR141C,cdc15,290,0.4
YMR144W,cdc15,290,0.05
YMR145C,cdc15,290,-0.19
YMR146C,cdc15,290,0.29
YMR147W,cdc15,290,-0.74
YMR148W,cdc15,290,-0.29
YMR149W,cdc15,290,-0.46
YMR150C,cdc15,290,0.15
YMR151W,cdc15,290,NA
YMR152W,cdc15,290,0.39
YMR153W,cdc15,290,-0.37
YMR154C,cdc15,290,NA
YMR155W,cdc15,290,-1.22
YMR156C,cdc15,290,-0.36
YMR157C,cdc15,290,0.19
YMR158W,cdc15,290,0.73
YMR159C,cdc15,290,-0.4
YMR160W,cdc15,290,0.02
YMR161W,cdc15,290,0.04
YMR162C,cdc15,290,-1.06
YMR163C,cdc15,290,0.11
YMR164C,cdc15,290,-0.46
YMR165C,cdc15,290,0.25
YMR166C,cdc15,290,0.19
YMR167W,cdc15,290,-0.38
YMR168C,cdc15,290,-0.02
YMR169C,cdc15,290,-0.59
YMR170C,cdc15,290,0.74
YMR171C,cdc15,290,0.06
YMR172W,cdc15,290,-0.01
YMR173W,cdc15,290,1.07
YMR174C,cdc15,290,0.52
YMR175W,cdc15,290,-0.43
YMR176W,cdc15,290,-0.49
YMR177W,cdc15,290,-0.07
YMR178W,cdc15,290,0.7
YMR179W,cdc15,290,-0.34
YMR180C,cdc15,290,-0.14
YMR181C,cdc15,290,-0.17
YMR182C,cdc15,290,-0.39
YMR183C,cdc15,290,0.4
YMR184W,cdc15,290,0.45
YMR185W,cdc15,290,-0.54
YMR186W,cdc15,290,1.65
YMR187C,cdc15,290,0.05
YMR188C,cdc15,290,0.69
YMR189W,cdc15,290,1.43
YMR190C,cdc15,290,-0.37
YMR191W,cdc15,290,-0.12
YMR192W,cdc15,290,NA
YMR193W,cdc15,290,1.55
YMR195W,cdc15,290,0.11
YMR196W,cdc15,290,-0.4
YMR197C,cdc15,290,0.52
YMR198W,cdc15,290,0.14
YMR199W,cdc15,290,-0.29
YMR200W,cdc15,290,0.09
YMR202W,cdc15,290,-0.61
YMR203W,cdc15,290,0.07
YMR204C,cdc15,290,NA
YMR205C,cdc15,290,NA
YMR206W,cdc15,290,NA
YMR207C,cdc15,290,NA
YMR208W,cdc15,290,NA
YMR209C,cdc15,290,NA
YMR210W,cdc15,290,NA
YMR211W,cdc15,290,-0.47
YMR212C,cdc15,290,-0.42
YMR213W,cdc15,290,0.44
YMR214W,cdc15,290,0.37
YMR215W,cdc15,290,-0.27
YMR216C,cdc15,290,NA
YMR217W,cdc15,290,NA
YMR218C,cdc15,290,NA
YMR219W,cdc15,290,0.05
YMR220W,cdc15,290,-0.63
YMR221C,cdc15,290,NA
YMR222C,cdc15,290,-0.16
YMR223W,cdc15,290,-0.08
YMR224C,cdc15,290,-0.37
YMR225C,cdc15,290,NA
YMR226C,cdc15,290,NA
YMR227C,cdc15,290,0.01
YMR228W,cdc15,290,0.09
YMR229C,cdc15,290,-0.39
YMR231W,cdc15,290,NA
YMR232W,cdc15,290,NA
YMR233W,cdc15,290,NA
YMR234W,cdc15,290,NA
YMR235C,cdc15,290,0.18
YMR236W,cdc15,290,0.45
YMR237W,cdc15,290,0.16
YMR238W,cdc15,290,0.15
YMR239C,cdc15,290,0.13
YMR240C,cdc15,290,NA
YMR241W,cdc15,290,-0.52
YMR242C,cdc15,290,NA
YMR243C,cdc15,290,NA
YMR244W,cdc15,290,NA
YMR245W,cdc15,290,NA
YMR246W,cdc15,290,-0.08
YMR247C,cdc15,290,-0.75
YMR250W,cdc15,290,1.2
YMR251W,cdc15,290,-0.3
YMR252C,cdc15,290,-0.18
YMR253C,cdc15,290,0.06
YMR254C,cdc15,290,NA
YMR255W,cdc15,290,0.53
YMR256C,cdc15,290,0.36
YMR257C,cdc15,290,-0.53
YMR258C,cdc15,290,NA
YMR259C,cdc15,290,-0.73
YMR260C,cdc15,290,NA
YMR261C,cdc15,290,-0.01
YMR262W,cdc15,290,-0.09
YMR263W,cdc15,290,0.29
YMR264W,cdc15,290,0.2
YMR265C,cdc15,290,-0.2
YMR266W,cdc15,290,-0.35
YMR267W,cdc15,290,0.87
YMR268C,cdc15,290,-0.31
YMR269W,cdc15,290,0.77
YMR270C,cdc15,290,-0.04
YMR271C,cdc15,290,0.19
YMR272C,cdc15,290,-0.15
YMR273C,cdc15,290,-0.32
YMR274C,cdc15,290,-0.54
YMR275C,cdc15,290,-0.25
YMR276W,cdc15,290,0.77
YMR277W,cdc15,290,-0.19
YMR278W,cdc15,290,0.29
YMR279C,cdc15,290,-0.43
YMR280C,cdc15,290,-0.95
YMR281W,cdc15,290,-0.01
YMR282C,cdc15,290,0.11
YMR283C,cdc15,290,-0.06
YMR284W,cdc15,290,0.34
YMR285C,cdc15,290,0.17
YMR286W,cdc15,290,1.06
YMR287C,cdc15,290,0.25
YMR288W,cdc15,290,-0.29
YMR289W,cdc15,290,0.16
YMR290C,cdc15,290,-0.63
YMR291W,cdc15,290,-0.2
YMR293C,cdc15,290,-0.07
YMR294W,cdc15,290,0.55
YMR295C,cdc15,290,-0.45
YMR296C,cdc15,290,-0.09
YMR297W,cdc15,290,-0.74
YMR298W,cdc15,290,0.57
YMR299C,cdc15,290,0.28
YMR300C,cdc15,290,0.31
YMR301C,cdc15,290,0.28
YMR302C,cdc15,290,0.62
YMR303C,cdc15,290,-0.02
YMR304W,cdc15,290,0.12
YMR305C,cdc15,290,-0.66
YMR306W,cdc15,290,-0.64
YMR307W,cdc15,290,-0.44
YMR308C,cdc15,290,-0.59
YMR309C,cdc15,290,-0.38
YMR310C,cdc15,290,-0.54
YMR311C,cdc15,290,0.82
YMR312W,cdc15,290,-0.36
YMR313C,cdc15,290,0.13
YMR314W,cdc15,290,0.84
YMR315W,cdc15,290,0.83
YMR316W,cdc15,290,0.06
YMR317W,cdc15,290,-0.41
YMR318C,cdc15,290,0.1
YMR319C,cdc15,290,-0.25
YMR320W,cdc15,290,-0.48
YMR321C,cdc15,290,-0.33
YMR322C,cdc15,290,-0.08
YMR323W,cdc15,290,-0.17
YMR324C,cdc15,290,-0.81
YMR326C,cdc15,290,-0.26
YNL001W,cdc15,290,0.31
YNL002C,cdc15,290,0.58
YNL003C,cdc15,290,0.17
YNL004W,cdc15,290,-0.36
YNL005C,cdc15,290,0.63
YNL006W,cdc15,290,0.63
YNL007C,cdc15,290,1.38
YNL008C,cdc15,290,-0.4
YNL009W,cdc15,290,-0.36
YNL010W,cdc15,290,-0.03
YNL011C,cdc15,290,0.26
YNL012W,cdc15,290,-0.32
YNL013C,cdc15,290,-0.71
YNL014W,cdc15,290,-0.77
YNL015W,cdc15,290,1.34
YNL016W,cdc15,290,-0.04
YNL017C,cdc15,290,-0.21
YNL018C,cdc15,290,-0.75
YNL019C,cdc15,290,-0.29
YNL020C,cdc15,290,-0.92
YNL021W,cdc15,290,0.03
YNL022C,cdc15,290,-0.22
YNL023C,cdc15,290,-0.5
YNL024C,cdc15,290,-0.03
YNL025C,cdc15,290,-0.18
YNL026W,cdc15,290,-0.08
YNL027W,cdc15,290,0.09
YNL028W,cdc15,290,-0.36
YNL029C,cdc15,290,-0.03
YNL030W,cdc15,290,0.97
YNL031C,cdc15,290,0.62
YNL032W,cdc15,290,0.36
YNL033W,cdc15,290,-0.59
YNL034W,cdc15,290,-1.06
YNL035C,cdc15,290,-0.06
YNL036W,cdc15,290,0.19
YNL037C,cdc15,290,0.32
YNL038W,cdc15,290,0.22
YNL039W,cdc15,290,-0.05
YNL040W,cdc15,290,0.3
YNL041C,cdc15,290,0.29
YNL042W,cdc15,290,-0.18
YNL043C,cdc15,290,-0.14
YNL044W,cdc15,290,-0.2
YNL045W,cdc15,290,0.1
YNL046W,cdc15,290,-0.38
YNL047C,cdc15,290,-0.47
YNL048W,cdc15,290,-0.22
YNL049C,cdc15,290,-0.02
YNL050C,cdc15,290,0.47
YNL051W,cdc15,290,0.44
YNL052W,cdc15,290,0.15
YNL053W,cdc15,290,-0.26
YNL054W,cdc15,290,-0.09
YNL055C,cdc15,290,0.25
YNL056W,cdc15,290,0.21
YNL057W,cdc15,290,-0.13
YNL058C,cdc15,290,-0.16
YNL059C,cdc15,290,0.01
YNL061W,cdc15,290,-0.66
YNL062C,cdc15,290,-0.21
YNL063W,cdc15,290,-0.5
YNL064C,cdc15,290,0.45
YNL065W,cdc15,290,-1.14
YNL066W,cdc15,290,0.28
YNL067W,cdc15,290,0.11
YNL068C,cdc15,290,0.28
YNL069C,cdc15,290,-0.63
YNL070W,cdc15,290,0.28
YNL071W,cdc15,290,0.55
YNL072W,cdc15,290,0.28
YNL073W,cdc15,290,0.8
YNL074C,cdc15,290,0.28
YNL075W,cdc15,290,-0.22
YNL076W,cdc15,290,0.28
YNL077W,cdc15,290,0.73
YNL078W,cdc15,290,0.27
YNL079C,cdc15,290,0.83
YNL080C,cdc15,290,-0.37
YNL081C,cdc15,290,0.7
YNL082W,cdc15,290,-0.01
YNL083W,cdc15,290,-0.29
YNL084C,cdc15,290,0.5
YNL085W,cdc15,290,-0.23
YNL086W,cdc15,290,-0.11
YNL087W,cdc15,290,-0.78
YNL088W,cdc15,290,-0.11
YNL089C,cdc15,290,0.46
YNL090W,cdc15,290,0.28
YNL091W,cdc15,290,-0.04
YNL092W,cdc15,290,0.28
YNL093W,cdc15,290,-0.59
YNL094W,cdc15,290,0.28
YNL095C,cdc15,290,-0.56
YNL096C,cdc15,290,0.28
YNL097C,cdc15,290,0.71
YNL098C,cdc15,290,0.28
YNL099C,cdc15,290,0.64
YNL100W,cdc15,290,0.28
YNL101W,cdc15,290,-0.8
YNL102W,cdc15,290,0.19
YNL103W,cdc15,290,-0.3
YNL104C,cdc15,290,0.25
YNL105W,cdc15,290,-0.12
YNL106C,cdc15,290,0.09
YNL107W,cdc15,290,0.02
YNL108C,cdc15,290,0.54
YNL109W,cdc15,290,0.15
YNL110C,cdc15,290,0.33
YNL111C,cdc15,290,-0.21
YNL112W,cdc15,290,-0.69
YNL113W,cdc15,290,0.53
YNL114C,cdc15,290,0.28
YNL115C,cdc15,290,0.64
YNL116W,cdc15,290,0.28
YNL117W,cdc15,290,-0.09
YNL118C,cdc15,290,0.28
YNL119W,cdc15,290,-0.29
YNL120C,cdc15,290,0.28
YNL121C,cdc15,290,0.93
YNL122C,cdc15,290,0.28
YNL123W,cdc15,290,-0.32
YNL124W,cdc15,290,0.28
YNL125C,cdc15,290,-0.4
YNL126W,cdc15,290,-0.44
YNL127W,cdc15,290,-0.12
YNL128W,cdc15,290,-0.14
YNL129W,cdc15,290,0.75
YNL130C,cdc15,290,0.19
YNL131W,cdc15,290,0.33
YNL132W,cdc15,290,-0.55
YNL133C,cdc15,290,0.04
YNL134C,cdc15,290,1.06
YNL135C,cdc15,290,0
YNL136W,cdc15,290,0.16
YNL137C,cdc15,290,0.58
YNL138W,cdc15,290,0.28
YNL139C,cdc15,290,-0.66
YNL140C,cdc15,290,0.28
YNL141W,cdc15,290,-0.25
YNL142W,cdc15,290,0.28
YNL143C,cdc15,290,-0.29
YNL144C,cdc15,290,0.28
YNL145W,cdc15,290,0.94
YNL146W,cdc15,290,0.28
YNL147W,cdc15,290,1.19
YNL148C,cdc15,290,0.28
YNL149C,cdc15,290,0.1
YNL150W,cdc15,290,0.6
YNL151C,cdc15,290,-0.34
YNL152W,cdc15,290,-0.16
YNL153C,cdc15,290,0.29
YNL154C,cdc15,290,-0.13
YNL155W,cdc15,290,0.82
YNL156C,cdc15,290,-0.15
YNL157W,cdc15,290,-0.21
YNL158W,cdc15,290,-0.4
YNL159C,cdc15,290,-0.29
YNL160W,cdc15,290,-0.56
YNL161W,cdc15,290,-0.02
YNL162W,cdc15,290,0.28
YNL163C,cdc15,290,-0.01
YNL164C,cdc15,290,0.28
YNL165W,cdc15,290,0.16
YNL166C,cdc15,290,0.28
YNL167C,cdc15,290,-0.32
YNL168C,cdc15,290,0.28
YNL169C,cdc15,290,-0.29
YNL170W,cdc15,290,0.28
YNL171C,cdc15,290,-0.73
YNL172W,cdc15,290,-0.32
YNL173C,cdc15,290,0.19
YNL174W,cdc15,290,-0.25
YNL175C,cdc15,290,-0.7
YNL176C,cdc15,290,-0.29
YNL177C,cdc15,290,0.36
YNL178W,cdc15,290,0.03
YNL179C,cdc15,290,-0.65
YNL180C,cdc15,290,0.45
YNL181W,cdc15,290,0
YNL182C,cdc15,290,NA
YNL183C,cdc15,290,-0.27
YNL184C,cdc15,290,-0.19
YNL185C,cdc15,290,0.24
YNL186W,cdc15,290,0.28
YNL187W,cdc15,290,-0.47
YNL188W,cdc15,290,0.28
YNL189W,cdc15,290,-0.14
YNL190W,cdc15,290,0.28
YNL191W,cdc15,290,-0.3
YNL192W,cdc15,290,0.28
YNL193W,cdc15,290,0.3
YNL194C,cdc15,290,0.28
YNL195C,cdc15,290,-0.25
YNL196C,cdc15,290,0.28
YNL197C,cdc15,290,-0.78
YNL198C,cdc15,290,NA
YNL199C,cdc15,290,-0.06
YNL200C,cdc15,290,-0.45
YNL201C,cdc15,290,-0.53
YNL202W,cdc15,290,-0.9
YNL203C,cdc15,290,-0.81
YNL204C,cdc15,290,NA
YNL205C,cdc15,290,-1.1
YNL206C,cdc15,290,-0.26
YNL207W,cdc15,290,-0.34
YNL208W,cdc15,290,0.97
YNL209W,cdc15,290,-0.57
YNL210W,cdc15,290,0.28
YNL211C,cdc15,290,0.21
YNL212W,cdc15,290,0.28
YNL213C,cdc15,290,0.33
YNL214W,cdc15,290,0.28
YNL215W,cdc15,290,0.17
YNL216W,cdc15,290,-0.1
YNL217W,cdc15,290,-0.04
YNL218W,cdc15,290,0.28
YNL219C,cdc15,290,-0.51
YNL220W,cdc15,290,0.28
YNL221C,cdc15,290,-0.73
YNL222W,cdc15,290,0.38
YNL223W,cdc15,290,-0.27
YNL224C,cdc15,290,-0.15
YNL225C,cdc15,290,-0.3
YNL226W,cdc15,290,-0.41
YNL227C,cdc15,290,-0.56
YNL228W,cdc15,290,-0.6
YNL229C,cdc15,290,-0.43
YNL230C,cdc15,290,-0.56
YNL231C,cdc15,290,0.26
YNL232W,cdc15,290,0.14
YNL233W,cdc15,290,-0.24
YNL234W,cdc15,290,0.28
YNL235C,cdc15,290,-0.06
YNL236W,cdc15,290,0.28
YNL237W,cdc15,290,0.04
YNL238W,cdc15,290,0.28
YNL239W,cdc15,290,0.31
YNL240C,cdc15,290,0.28
YNL241C,cdc15,290,0.52
YNL242W,cdc15,290,-0.4
YNL243W,cdc15,290,0.25
YNL244C,cdc15,290,0.07
YNL245C,cdc15,290,-0.16
YNL246W,cdc15,290,0.1
YNL247W,cdc15,290,-0.5
YNL248C,cdc15,290,-0.28
YNL249C,cdc15,290,-0.45
YNL250W,cdc15,290,0.06
YNL251C,cdc15,290,-0.2
YNL252C,cdc15,290,0.87
YNL253W,cdc15,290,-0.08
YNL254C,cdc15,290,-0.49
YNL255C,cdc15,290,0.13
YNL256W,cdc15,290,-0.29
YNL257C,cdc15,290,-0.01
YNL258C,cdc15,290,0.02
YNL259C,cdc15,290,0.84
YNL260C,cdc15,290,-0.14
YNL261W,cdc15,290,0.24
YNL262W,cdc15,290,-0.25
YNL263C,cdc15,290,-0.07
YNL264C,cdc15,290,-0.14
YNL265C,cdc15,290,0.51
YNL266W,cdc15,290,-0.14
YNL267W,cdc15,290,-0.19
YNL268W,cdc15,290,-0.14
YNL269W,cdc15,290,-0.85
YNL270C,cdc15,290,-0.03
YNL271C,cdc15,290,-0.05
YNL272C,cdc15,290,-0.09
YNL273W,cdc15,290,-0.03
YNL274C,cdc15,290,-0.05
YNL275W,cdc15,290,-0.58
YNL276C,cdc15,290,-0.07
YNL277W,cdc15,290,-0.29
YNL278W,cdc15,290,-0.66
YNL279W,cdc15,290,-1.15
YNL280C,cdc15,290,-0.44
YNL281W,cdc15,290,0.66
YNL282W,cdc15,290,-0.14
YNL283C,cdc15,290,-0.14
YNL284C,cdc15,290,-0.14
YNL285W,cdc15,290,-0.36
YNL286W,cdc15,290,-0.14
YNL287W,cdc15,290,-0.08
YNL288W,cdc15,290,-0.14
YNL289W,cdc15,290,-0.3
YNL290W,cdc15,290,-0.14
YNL291C,cdc15,290,-0.52
YNL292W,cdc15,290,-0.14
YNL293W,cdc15,290,0
YNL294C,cdc15,290,-1.49
YNL295W,cdc15,290,-0.01
YNL296W,cdc15,290,NA
YNL297C,cdc15,290,-0.34
YNL298W,cdc15,290,NA
YNL299W,cdc15,290,-0.11
YNL300W,cdc15,290,-0.14
YNL301C,cdc15,290,-0.54
YNL302C,cdc15,290,-0.03
YNL303W,cdc15,290,-0.16
YNL304W,cdc15,290,-0.58
YNL305C,cdc15,290,0.44
YNL306W,cdc15,290,-0.14
YNL307C,cdc15,290,-0.16
YNL308C,cdc15,290,-0.14
YNL309W,cdc15,290,0.15
YNL310C,cdc15,290,-0.14
YNL311C,cdc15,290,0.01
YNL312W,cdc15,290,-0.14
YNL313C,cdc15,290,-0.58
YNL314W,cdc15,290,-0.18
YNL315C,cdc15,290,1.17
YNL316C,cdc15,290,-0.14
YNL317W,cdc15,290,0.27
YNL318C,cdc15,290,NA
YNL319W,cdc15,290,-0.67
YNL320W,cdc15,290,-0.43
YNL321W,cdc15,290,-0.86
YNL322C,cdc15,290,-0.26
YNL323W,cdc15,290,0.01
YNL324W,cdc15,290,-0.03
YNL325C,cdc15,290,-0.88
YNL326C,cdc15,290,0.05
YNL327W,cdc15,290,-0.35
YNL328C,cdc15,290,-0.55
YNL329C,cdc15,290,-0.25
YNL330C,cdc15,290,-0.14
YNL331C,cdc15,290,-0.03
YNL332W,cdc15,290,-0.14
YNL333W,cdc15,290,0.24
YNL334C,cdc15,290,-0.14
YNL335W,cdc15,290,-0.1
YNL336W,cdc15,290,-0.14
YNL337W,cdc15,290,-0.23
YNL338W,cdc15,290,-0.14
YNL339C,cdc15,290,-0.13
YNR001C,cdc15,290,-0.14
YNR002C,cdc15,290,-0.82
YNR003C,cdc15,290,0.18
YNR004W,cdc15,290,-0.57
YNR005C,cdc15,290,0.35
YNR006W,cdc15,290,0.04
YNR007C,cdc15,290,0.44
YNR008W,cdc15,290,-0.24
YNR009W,cdc15,290,0.06
YNR010W,cdc15,290,-0.08
YNR011C,cdc15,290,-0.31
YNR012W,cdc15,290,-0.75
YNR013C,cdc15,290,-0.51
YNR014W,cdc15,290,-0.19
YNR015W,cdc15,290,-0.14
YNR016C,cdc15,290,-0.09
YNR017W,cdc15,290,-0.14
YNR018W,cdc15,290,-0.09
YNR019W,cdc15,290,-0.14
YNR020C,cdc15,290,0.68
YNR021W,cdc15,290,-0.14
YNR022C,cdc15,290,0.53
YNR023W,cdc15,290,-0.14
YNR024W,cdc15,290,0.51
YNR025C,cdc15,290,-0.14
YNR026C,cdc15,290,0.16
YNR027W,cdc15,290,0.13
YNR028W,cdc15,290,-0.5
YNR029C,cdc15,290,-0.14
YNR030W,cdc15,290,-0.28
YNR031C,cdc15,290,-0.17
YNR032W,cdc15,290,0.09
YNR033W,cdc15,290,-0.1
YNR034W,cdc15,290,-0.23
YNR035C,cdc15,290,0.39
YNR036C,cdc15,290,0.27
YNR037C,cdc15,290,1.11
YNR038W,cdc15,290,-0.43
YNR039C,cdc15,290,-0.14
YNR040W,cdc15,290,0.61
YNR041C,cdc15,290,-0.14
YNR042W,cdc15,290,0.06
YNR043W,cdc15,290,-0.14
YNR044W,cdc15,290,3.01
YNR045W,cdc15,290,-0.14
YNR046W,cdc15,290,-0.04
YNR047W,cdc15,290,-0.14
YNR048W,cdc15,290,0.04
YNR049C,cdc15,290,-0.14
YNR050C,cdc15,290,-0.34
YNR051C,cdc15,290,-0.2
YNR052C,cdc15,290,-0.48
YNR053C,cdc15,290,-0.34
YNR054C,cdc15,290,-0.2
YNR055C,cdc15,290,-0.5
YNR056C,cdc15,290,-1.08
YNR057C,cdc15,290,-0.32
YNR058W,cdc15,290,-1.19
YNR059W,cdc15,290,-0.28
YNR060W,cdc15,290,-0.69
YNR061C,cdc15,290,-0.15
YNR062C,cdc15,290,-0.34
YNR063W,cdc15,290,-0.14
YNR064C,cdc15,290,-0.17
YNR065C,cdc15,290,-0.14
YNR066C,cdc15,290,0.23
YNR067C,cdc15,290,0.11
YNR068C,cdc15,290,0.33
YNR069C,cdc15,290,0.24
YNR070W,cdc15,290,-0.4
YNR071C,cdc15,290,-0.14
YNR072W,cdc15,290,-0.22
YNR073C,cdc15,290,-0.14
YNR074C,cdc15,290,NA
YNR075W,cdc15,290,-0.29
YNR076W,cdc15,290,-0.34
YNR077C,cdc15,290,-0.38
YOL001W,cdc15,290,-0.41
YOL002C,cdc15,290,-0.31
YOL003C,cdc15,290,-0.08
YOL004W,cdc15,290,-0.28
YOL005C,cdc15,290,-0.14
YOL006C,cdc15,290,-0.26
YOL007C,cdc15,290,-0.15
YOL008W,cdc15,290,0.08
YOL009C,cdc15,290,0.22
YOL010W,cdc15,290,-0.14
YOL011W,cdc15,290,-0.62
YOL012C,cdc15,290,-0.14
YOL013C,cdc15,290,0.35
YOL014W,cdc15,290,-0.14
YOL015W,cdc15,290,-0.98
YOL016C,cdc15,290,0.64
YOL017W,cdc15,290,0.43
YOL018C,cdc15,290,-0.14
YOL019W,cdc15,290,-0.28
YOL020W,cdc15,290,-0.14
YOL021C,cdc15,290,-0.58
YOL022C,cdc15,290,0.07
YOL023W,cdc15,290,0.4
YOL024W,cdc15,290,-0.54
YOL025W,cdc15,290,-0.38
YOL026C,cdc15,290,0.31
YOL027C,cdc15,290,0.14
YOL028C,cdc15,290,0.04
YOL029C,cdc15,290,-0.41
YOL030W,cdc15,290,-0.25
YOL031C,cdc15,290,0.3
YOL032W,cdc15,290,0.85
YOL033W,cdc15,290,0.48
YOL034W,cdc15,290,-0.16
YOL035C,cdc15,290,0.13
YOL036W,cdc15,290,-0.16
YOL037C,cdc15,290,-0.28
YOL038W,cdc15,290,0.77
YOL039W,cdc15,290,-0.38
YOL040C,cdc15,290,-0.1
YOL041C,cdc15,290,0.13
YOL042W,cdc15,290,-0.05
YOL043C,cdc15,290,-0.13
YOL044W,cdc15,290,-0.3
YOL045W,cdc15,290,-0.31
YOL046C,cdc15,290,-0.55
YOL047C,cdc15,290,-0.28
YOL048C,cdc15,290,0.48
YOL049W,cdc15,290,0.69
YOL050C,cdc15,290,-0.34
YOL051W,cdc15,290,-0.24
YOL052C,cdc15,290,-0.51
YOL053W,cdc15,290,0.21
YOL054W,cdc15,290,-0.11
YOL055C,cdc15,290,-0.1
YOL056W,cdc15,290,0.44
YOL057W,cdc15,290,-0.04
YOL058W,cdc15,290,2.42
YOL059W,cdc15,290,-0.19
YOL060C,cdc15,290,0.36
YOL061W,cdc15,290,-0.33
YOL062C,cdc15,290,-0.35
YOL063C,cdc15,290,-0.34
YOL064C,cdc15,290,0.85
YOL065C,cdc15,290,0.36
YOL066C,cdc15,290,0.27
YOL067C,cdc15,290,0.15
YOL068C,cdc15,290,-0.06
YOL069W,cdc15,290,-0.16
YOL070C,cdc15,290,0.19
YOL071W,cdc15,290,0.95
YOL072W,cdc15,290,-0.1
YOL073C,cdc15,290,-0.32
YOL075C,cdc15,290,-0.85
YOL076W,cdc15,290,-0.3
YOL077C,cdc15,290,0.04
YOL078W,cdc15,290,-0.34
YOL079W,cdc15,290,-0.26
YOL080C,cdc15,290,-0.18
YOL081W,cdc15,290,-0.45
YOL082W,cdc15,290,0.86
YOL083W,cdc15,290,0.82
YOL084W,cdc15,290,-0.3
YOL085C,cdc15,290,-0.43
YOL086C,cdc15,290,-0.28
YOL087C,cdc15,290,-0.1
YOL088C,cdc15,290,0.67
YOL089C,cdc15,290,-0.11
