Year,Date,Site,Plot,SpecCode,LeafNumber,Area,Perimeter,Length,Width,FreshMass,DryMass,SLA,LDMC
2013,7/10/13,8,6,LYOLUC,2,6.352,12.137,5.215,2.016,0.138,0.060,105.870,0.435
2013,7/10/13,8,6,LYOLUC,3,21.684,17.654,6.869,4.591,0.492,0.193,112.351,0.392
2013,7/10/13,8,6,LYOLUC,4,10.959,12.311,4.861,3.219,0.249,0.101,108.501,0.406
2013,7/10/13,8,6,LYOLUC,5,8.127,11.343,4.608,2.609,0.163,0.067,121.299,0.411
2013,7/10/13,8,6,MORCAR,1,36.251,28.339,11.629,4.828,0.510,0.184,197.017,0.361
2013,7/10/13,8,6,MORCAR,2,21.798,22.687,9.485,3.439,0.325,0.128,170.294,0.394
2013,7/10/13,8,6,MORCAR,3,20.049,20.286,8.287,3.592,0.316,0.123,163.003,0.389
2013,7/10/13,8,6,MORCAR,4,19.241,23.325,9.587,3.168,0.269,0.102,188.641,0.379
2013,7/10/13,8,6,MORCAR,5,14.929,18.815,8.034,2.812,0.217,0.080,186.613,0.369
2013,7/10/13,8,6,MORCAR,6,27.751,25.068,10.431,3.930,0.428,0.176,157.678,0.411
2013,7/10/13,8,6,MORCAR,7,23.979,22.861,9.300,3.558,0.356,0.147,163.124,0.413
2013,7/10/13,8,6,MORCAR,8,19.002,20.073,8.270,3.422,0.313,0.137,138.704,0.438
2013,7/10/13,8,6,MORCAR,9,17.775,20.964,8.152,3.134,0.273,0.126,141.071,0.462
2013,7/10/13,8,6,MORCAR,10,18.416,18.951,7.680,3.354,0.286,0.118,156.067,0.413
2013,7/10/13,8,6,NYSSYL,1,16.211,19.260,8.253,3.083,0.252,0.081,200.133,0.321
2013,7/10/13,8,6,NYSSYL,2,12.000,16.066,6.717,2.524,0.142,0.036,333.339,0.254
2013,7/10/13,8,6,NYSSYL,3,26.645,24.487,10.296,3.676,0.333,0.094,283.454,0.282
2013,7/10/13,8,6,NYSSYL,4,11.907,17.983,7.578,2.490,0.180,0.056,212.625,0.311
2013,7/10/13,8,6,NYSSYL,5,18.866,22.106,9.536,3.083,0.207,0.050,377.314,0.242
2013,7/10/13,8,6,RUBSP,1,10.321,30.197,5.705,4.744,0.103,0.037,278.943,0.359
2013,7/10/13,8,6,RUBSP,2,31.783,55.091,8.236,9.436,0.267,0.090,353.149,0.337
2013,7/10/13,8,6,RUBSP,3,15.020,34.301,6.025,6.556,0.149,0.050,300.404,0.336
2013,7/10/13,8,6,RUBSP,4,19.883,41.231,8.051,7.454,0.186,0.065,305.885,0.349
2013,7/10/13,8,6,RUBSP,5,13.459,29.442,6.059,5.133,0.137,0.048,280.390,0.350
2013,7/10/13,8,6,SMILAU,1,9.784,15.699,6.093,2.270,0.225,0.085,115.108,0.378
2013,7/10/13,8,6,SMILAU,2,15.856,21.041,9.030,2.355,0.348,0.093,170.498,0.267
2013,7/10/13,8,6,SMILAU,3,12.792,17.228,7.376,2.372,0.338,0.083,154.123,0.246
2013,7/10/13,8,6,SMILAU,4,14.597,17.654,7.308,2.575,0.362,0.096,152.055,0.265
2013,7/10/13,8,6,SMILAU,5,13.795,17.170,7.308,2.592,0.329,0.088,156.765,0.267
2013,7/10/13,9,1,ARISTR,1,4.429,114.430,50.364,0.109,0.191,0.099,44.741,0.518
2013,7/10/13,9,1,ARISTR,2,2.643,82.716,36.304,0.093,0.094,0.047,56.236,0.500
2013,7/10/13,9,1,ARISTR,3,3.850,116.414,51.022,0.102,0.165,0.098,39.287,0.594
2013,7/10/13,9,1,ARISTR,4,2.249,78.746,34.549,0.080,0.085,0.051,44.090,0.600
2013,7/10/13,9,1,ARISTR,5,1.975,65.763,28.828,0.090,0.082,0.050,39.504,0.610
2013,7/10/13,9,1,CARTOM,1,9.335,12.660,4.726,3.066,0.083,0.037,252.300,0.446
2013,7/10/13,9,1,CARTOM,2,14.310,15.757,5.789,3.575,0.129,0.055,260.182,0.426
2013,7/10/13,9,1,CARTOM,3,25.860,20.944,7.190,5.336,0.240,0.108,239.443,0.450
2013,7/10/13,9,1,GAYDUM,1,1.903,6.117,2.549,1.050,0.034,0.013,146.400,0.382
2013,7/10/13,9,1,GAYDUM,2,2.034,6.620,2.768,1.050,0.037,0.014,145.293,0.378
2013,7/10/13,9,1,GAYDUM,3,1.899,6.427,2.599,1.017,0.032,0.012,158.283,0.375
2013,7/10/13,9,1,GAYDUM,4,1.696,6.446,2.734,0.881,0.031,0.010,169.640,0.323
2013,7/10/13,9,1,GAYDUM,5,2.177,6.427,2.616,1.152,0.040,0.015,145.160,0.375
2013,7/10/13,9,1,QUELAE,1,50.997,55.207,13.553,9.690,0.852,0.413,123.479,0.485
2013,7/10/13,9,1,QUELAE,2,81.871,67.382,16.237,12.503,1.373,0.683,119.870,0.497
2013,7/10/13,9,1,QUELAE,3,32.816,40.669,10.380,7.962,0.527,0.253,129.708,0.480
2013,7/10/13,9,1,QUELAE,4,45.685,53.716,11.933,9.301,0.754,0.358,127.613,0.475
2013,7/10/13,9,1,QUELAE,5,71.977,67.092,15.224,12.452,1.156,0.549,131.106,0.475
2013,7/10/13,9,1,QUEMARG,1,22.680,25.068,9.030,4.608,0.341,0.181,125.304,0.531
2013,7/10/13,9,1,QUEMARG,2,38.659,32.133,11.291,6.980,0.595,0.309,125.111,0.519
2013,7/10/13,9,1,QUEMARG,3,32.862,30.217,10.464,6.031,0.525,0.277,118.634,0.528
2013,7/10/13,9,1,QUEMARG,4,33.026,31.978,10.869,6.082,0.494,0.255,129.513,0.516
2013,7/10/13,9,1,QUEMARG,5,59.880,44.793,14.616,8.369,0.933,0.485,123.463,0.520
2013,7/10/13,9,1,QUEMARI,1,68.950,34.398,10.431,10.622,1.117,0.532,129.606,0.476
2013,7/10/13,9,1,QUEMARI,2,100.286,42.470,12.929,12.587,1.691,0.795,126.146,0.470
2013,7/10/13,9,1,QUEMARI,3,100.657,43.650,12.794,12.926,1.716,0.824,122.157,0.480
2013,7/10/13,9,1,QUEMARI,4,69.726,36.759,10.768,10.707,1.030,0.514,135.654,0.499
2013,7/10/13,9,1,QUEMARI,5,109.878,45.586,14.346,13.468,1.917,0.907,121.144,0.473
2013,7/10/13,9,1,TOXPUB,1,25.732,22.570,7.696,6.099,0.398,0.165,155.952,0.415
2013,7/10/13,9,1,TOXPUB,2,27.160,22.454,8.034,5.591,0.371,0.156,174.103,0.420
2013,7/10/13,9,1,TOXPUB,3,34.657,26.694,9.013,7.217,0.481,0.199,174.153,0.414
2013,7/10/13,9,1,TOXPUB,4,11.288,14.131,4.895,3.405,0.150,0.068,166.000,0.453
2013,7/10/13,9,1,TOXPUB,5,18.866,20.209,6.954,4.777,0.251,0.104,181.401,0.414
2013,7/10/13,9,1,TRAURE,1,2.903,10.414,4.405,0.881,0.040,0.010,290.250,0.250
2013,7/10/13,9,1,TRAURE,2,1.319,5.865,2.430,0.712,0.015,0.005,263.800,0.333
2013,7/10/13,9,1,TRAURE,3,2.346,6.911,2.819,1.186,0.022,0.008,293.188,0.364
2013,7/10/13,9,1,TRAURE,4,4.816,12.698,4.810,1.626,0.066,0.018,267.550,0.273
2013,7/10/13,9,1,TRAURE,5,2.735,7.569,3.156,1.186,0.026,0.008,341.825,0.308
2013,7/10/13,9,1,TRAURE,6,5.078,10.104,4.135,1.728,0.069,0.017,298.729,0.246
2013,7/10/13,9,2,CLEALN,1,26.512,25.455,9.266,4.388,0.326,0.089,297.891,0.273
2013,7/10/13,9,2,CLEALN,2,16.352,19.454,6.836,3.761,0.228,0.060,272.525,0.263
2013,7/10/13,9,2,CLEALN,3,19.904,22.028,7.865,3.778,0.302,0.095,209.515,0.315
2013,7/10/13,9,2,CLEALN,4,27.151,23.442,7.781,4.947,0.404,0.119,228.163,0.295
2013,7/10/13,9,2,CLEALN,5,18.291,21.099,7.831,3.693,0.254,0.077,237.545,0.303
2013,7/10/13,9,2,LYOMAR,1,12.433,17.557,6.768,2.795,0.214,0.085,146.268,0.397
2013,7/10/13,9,2,LYOMAR,2,25.632,22.977,8.945,3.829,0.526,0.211,121.478,0.401
2013,7/10/13,9,2,LYOMAR,3,18.263,19.357,7.933,3.304,0.364,0.150,121.751,0.412
2013,7/10/13,9,2,LYOMAR,4,23.408,22.106,8.844,3.964,0.404,0.157,149.097,0.389
2013,7/10/13,9,2,LYOMAR,5,35.808,25.300,10.177,4.862,0.656,0.272,131.646,0.415
2013,7/10/13,9,2,QUELAE,1,49.198,46.825,12.034,10.385,0.886,0.472,104.234,0.533
2013,7/10/13,9,2,QUELAE,2,42.841,48.490,11.730,9.318,0.833,0.457,93.743,0.549
2013,7/10/13,9,2,QUELAE,3,43.945,41.715,10.599,8.437,0.819,0.449,97.873,0.548
2013,7/10/13,9,2,QUELAE,4,70.175,55.865,11.950,11.452,1.478,0.746,94.069,0.505
2013,7/10/13,9,2,QUELAE,5,52.571,54.258,14.110,10.283,0.936,0.490,107.289,0.524
2013,7/10/13,9,2,QUEMARG,1,31.811,34.398,10.549,6.167,0.438,0.247,128.789,0.564
2013,7/10/13,9,2,QUEMARG,2,41.666,37.824,11.831,7.624,0.566,0.297,140.288,0.525
2013,7/10/13,9,2,QUEMARG,3,32.053,31.146,9.435,6.099,0.507,0.268,119.602,0.529
2013,7/10/13,9,2,QUEMARG,4,40.101,37.146,10.954,7.488,0.601,0.338,118.643,0.562
2013,7/10/13,9,2,QUEMARG,5,27.123,31.417,10.161,5.879,0.404,0.219,123.850,0.542
2013,7/10/13,9,2,TOXPUB,1,13.755,17.983,6.093,3.795,0.197,0.083,165.727,0.421
2013,7/10/13,9,2,TOXPUB,2,21.776,19.860,6.701,5.218,0.317,0.127,171.464,0.401
2013,7/10/13,9,2,TOXPUB,3,32.384,25.532,8.912,6.810,0.517,0.225,143.928,0.435
2013,7/10/13,9,2,TOXPUB,4,20.478,20.596,7.831,4.269,0.306,0.130,157.522,0.425
2013,7/10/13,9,2,TOXPUB,5,20.867,20.112,7.055,4.794,0.334,0.144,144.911,0.431
2013,7/10/13,9,3,ARISTR,1,2.952,91.937,40.305,0.102,0.087,0.043,68.651,0.494
2013,7/10/13,9,3,ARISTR,2,4.207,109.942,48.271,0.113,0.164,0.075,56.095,0.457
2013,7/10/13,9,3,ARISTR,3,5.110,149.003,65.605,0.097,0.180,0.085,60.113,0.472
2013,7/10/13,9,3,ARISTR,4,3.332,95.462,41.857,0.105,0.154,0.062,53.735,0.403
2013,7/10/13,9,3,ARISTR,5,1.924,64.100,28.152,0.089,0.062,0.026,73.981,0.419
2013,7/10/13,9,3,ARUTEC,1,12.374,27.642,11.696,1.372,0.129,0.062,199.584,0.481
2013,7/10/13,9,3,ARUTEC,2,9.730,25.009,10.802,1.169,0.110,0.051,190.776,0.464
2013,7/10/13,9,3,ARUTEC,3,9.285,23.751,10.076,1.305,0.099,0.049,189.496,0.495
2013,7/10/13,9,3,ARUTEC,4,13.432,29.636,12.777,1.372,0.146,0.068,197.524,0.466
2013,7/10/13,9,3,ARUTEC,5,10.197,23.751,10.026,1.305,0.115,0.054,188.830,0.470
2013,7/10/13,9,3,CLEALN,1,11.130,16.434,6.211,2.745,0.141,0.046,241.959,0.326
2013,7/10/13,9,3,CLEALN,2,16.426,19.764,7.342,3.337,0.236,0.073,225.011,0.309
2013,7/10/13,9,3,CLEALN,3,12.651,17.054,6.498,3.185,0.169,0.050,253.026,0.296
2013,7/10/13,9,3,CLEALN,4,16.798,20.809,7.494,3.456,0.207,0.069,243.446,0.333
2013,7/10/13,9,3,CLEALN,5,25.123,24.255,9.114,4.184,0.330,0.099,253.768,0.300
2013,7/10/13,9,3,GAYDUM,1,1.957,6.194,2.549,1.033,0.035,0.017,115.094,0.486
2013,7/10/13,9,3,GAYDUM,2,2.067,6.814,2.869,1.000,0.034,0.014,147.643,0.412
2013,7/10/13,9,3,GAYDUM,3,2.122,6.388,2.633,1.118,0.034,0.016,132.600,0.471
2013,7/10/13,9,3,GAYDUM,4,3.241,7.878,3.190,1.355,0.046,0.019,170.595,0.413
2013,7/10/13,9,3,GAYDUM,5,3.737,8.575,3.612,1.440,0.055,0.027,138.422,0.491
2013,7/10/13,9,3,GAYFRO,1,8.845,13.550,5.688,2.338,0.123,0.057,155.181,0.463
2013,7/10/13,9,3,GAYFRO,2,5.029,10.995,4.692,1.576,0.079,0.037,135.911,0.468
2013,7/10/13,9,3,GAYFRO,3,6.659,11.789,4.962,2.016,0.090,0.045,147.967,0.500
2013,7/10/13,9,3,GAYFRO,4,7.197,11.382,4.743,2.152,0.089,0.046,156.448,0.517
2013,7/10/13,9,3,GAYFRO,5,7.193,12.234,5.182,2.067,0.081,0.042,171.260,0.519
2013,7/10/13,9,3,LYOMAR,1,14.207,15.002,6.296,3.287,0.225,0.103,137.929,0.458
2013,7/10/13,9,3,LYOMAR,2,18.666,20.364,6.954,3.795,0.262,0.104,179.479,0.397
2013,7/10/13,9,3,LYOMAR,3,21.389,17.828,7.376,4.083,0.383,0.158,135.375,0.413
2013,7/10/13,9,3,LYOMAR,4,24.955,19.473,7.983,4.422,0.447,0.183,136.367,0.409
2013,7/10/13,9,3,LYOMAR,5,21.817,18.351,7.528,4.015,0.399,0.159,137.213,0.398
2013,7/10/13,9,3,VACTEN,1,3.271,8.401,3.528,1.338,0.055,0.025,130.820,0.455
2013,7/10/13,9,3,VACTEN,2,4.715,10.375,4.169,1.593,0.087,0.036,130.964,0.414
2013,7/10/13,9,3,VACTEN,3,2.375,7.472,3.122,1.050,0.044,0.019,124.995,0.432
2013,7/10/13,9,3,VACTEN,4,1.623,5.710,2.312,0.983,0.023,0.009,180.300,0.391
2013,7/10/13,9,3,VACTEN,5,4.175,10.143,4.220,1.372,0.076,0.031,134.674,0.408
2013,7/10/13,9,4,AROARB,1,7.253,13.221,4.827,2.169,0.064,0.026,278.958,0.406
2013,7/10/13,9,4,AROARB,2,17.830,20.596,7.865,3.439,0.215,0.082,217.437,0.381
2013,7/10/13,9,4,AROARB,3,17.342,22.512,8.540,3.236,0.201,0.077,225.221,0.383
2013,7/10/13,9,4,AROARB,4,14.517,19.183,7.629,2.795,0.190,0.067,216.676,0.353
2013,7/10/13,9,4,AROARB,5,9.917,15.621,6.211,2.236,0.180,0.068,145.841,0.378
2013,7/10/13,9,4,CLEALN,1,24.836,23.306,9.300,4.201,0.291,0.092,269.955,0.316
2013,7/10/13,9,4,CLEALN,2,19.479,20.209,7.646,4.134,0.176,0.049,397.531,0.278
2013,7/10/13,9,4,CLEALN,3,12.836,15.602,6.346,3.134,0.127,0.046,279.043,0.362
2013,7/10/13,9,4,CLEALN,4,27.945,25.397,9.553,4.710,0.275,0.087,321.201,0.316
2013,7/10/13,9,4,CLEALN,5,21.040,24.196,9.384,3.575,0.202,0.064,328.748,0.317
2013,7/10/13,9,4,DIOVIR,1,16.577,16.202,6.599,3.625,0.209,0.074,224.019,0.354
2013,7/10/13,9,4,DIOVIR,2,26.754,23.035,9.789,4.134,0.384,0.135,198.177,0.352
2013,7/10/13,9,4,DIOVIR,3,37.556,26.752,11.241,5.048,0.498,0.184,204.106,0.369
2013,7/10/13,9,4,DIOVIR,4,29.679,23.596,10.026,4.574,0.392,0.153,193.982,0.390
2013,7/10/13,9,4,DIOVIR,5,38.511,28.010,11.747,4.693,0.665,0.272,141.583,0.409
2013,7/10/13,9,4,HEXMIN,1,15.065,16.125,4.641,4.456,0.402,0.099,152.176,0.246
2013,7/10/13,9,4,HEXMIN,2,16.843,17.170,5.047,4.828,0.440,0.115,146.463,0.261
2013,7/10/13,9,4,HEXMIN,3,11.203,13.376,3.949,3.913,0.258,0.067,167.206,0.260
2013,7/10/13,9,4,HEXMIN,4,14.168,14.266,3.966,4.506,0.413,0.079,179.347,0.191
2013,7/10/13,9,4,HEXMIN,5,8.239,11.847,3.679,3.202,0.183,0.035,235.394,0.191
2013,7/10/13,9,4,HEXMIN,6,15.240,15.544,4.422,5.032,0.346,0.074,205.947,0.214
2013,7/10/13,9,4,HEXMIN,7,8.255,11.305,3.325,3.575,0.185,0.045,183.453,0.243
2013,7/10/13,9,4,LIRTUL,1,82.442,40.844,9.637,11.757,1.288,0.197,418.487,0.153
2013,7/10/13,9,4,LIRTUL,2,26.569,21.428,5.739,6.421,0.370,0.058,458.079,0.157
2013,7/10/13,9,4,LIRTUL,3,72.458,36.101,8.827,11.164,1.171,0.202,358.702,0.173
2013,7/10/13,9,4,LYOLUC,1,12.162,14.905,6.144,2.846,0.292,0.132,92.135,0.452
2013,7/10/13,9,4,LYOLUC,2,12.112,14.808,6.144,2.863,0.319,0.151,80.212,0.473
2013,7/10/13,9,4,LYOLUC,3,14.331,15.912,6.616,3.253,0.456,0.236,60.726,0.518
2013,7/10/13,9,4,LYOLUC,4,14.909,16.105,6.633,3.287,0.359,0.161,92.602,0.448
2013,7/10/13,9,4,LYOLUC,5,16.168,16.028,6.498,3.608,0.383,0.172,93.999,0.449
2013,7/10/13,9,4,LYOLUC,6,22.751,20.267,7.494,4.337,0.682,0.336,67.710,0.493
2013,7/10/13,9,4,LYOLUC,7,23.413,18.622,7.038,4.744,0.601,0.281,83.320,0.468
2013,7/10/13,9,4,LYOLUC,8,14.034,14.789,6.144,3.202,0.335,0.148,94.826,0.442
2013,7/10/13,9,4,LYOLUC,9,13.440,14.460,5.840,3.287,0.310,0.134,100.296,0.432
2013,7/10/13,9,4,LYOLUC,10,13.526,14.731,6.042,3.287,0.357,0.165,81.975,0.462
2013,7/10/13,9,4,PERPAL,1,41.822,26.364,10.650,5.574,0.844,0.377,110.933,0.447
2013,7/10/13,9,4,PERPAL,2,23.274,21.835,8.692,4.015,0.474,0.222,104.837,0.468
2013,7/10/13,9,4,PERPAL,3,17.824,17.615,7.106,3.524,0.349,0.162,110.025,0.464
2013,7/10/13,9,4,PERPAL,4,22.066,22.048,8.962,3.592,0.441,0.213,103.594,0.483
2013,7/10/13,9,4,PERPAL,5,16.214,18.176,7.342,3.236,0.318,0.164,98.868,0.516
2013,7/10/13,9,4,PERPAL,6,32.712,28.726,12.270,4.015,0.632,0.290,112.800,0.459
2013,7/10/13,9,4,PERPAL,7,24.244,27.274,8.895,3.947,0.474,0.250,96.976,0.527
2013,7/10/13,9,4,PERPAL,8,26.031,23.925,9.975,4.083,0.503,0.237,109.835,0.471
2013,7/10/13,9,4,PERPAL,9,37.208,28.010,11.747,4.676,0.796,0.413,90.092,0.519
2013,7/10/13,9,4,PERPAL,10,24.574,30.255,11.511,3.219,0.473,0.228,107.782,0.482
2013,7/10/13,9,4,TOXVER,1,19.655,21.370,9.165,3.321,0.280,0.078,251.982,0.279
2013,7/10/13,9,4,TOXVER,2,27.793,24.584,10.650,3.981,0.367,0.105,264.698,0.286
2013,7/10/13,9,4,TOXVER,3,20.857,21.215,8.928,3.625,0.251,0.069,302.274,0.275
2013,7/10/13,9,4,TOXVER,4,12.506,15.950,6.768,2.982,0.172,0.046,271.876,0.267
2013,7/10/13,9,4,TOXVER,5,11.390,14.905,6.414,2.897,0.160,0.039,292.038,0.244
2013,7/10/13,9,5,AROARB,1,10.006,13.647,5.333,2.948,0.091,0.027,370.578,0.297
2013,7/10/13,9,5,AROARB,2,13.658,18.912,6.954,3.168,0.139,0.041,333.110,0.295
2013,7/10/13,9,5,AROARB,3,12.297,16.802,5.789,3.354,0.110,0.030,409.900,0.273
2013,7/10/13,9,5,AROARB,4,17.364,17.712,6.633,3.913,0.156,0.043,403.814,0.276
2013,7/10/13,9,5,AROARB,5,14.690,17.905,6.110,3.795,0.131,0.038,386.584,0.290
2013,7/10/13,9,5,ARUTEC,1,65.475,55.497,22.060,4.201,0.619,0.208,314.785,0.336
2013,7/10/13,9,5,ARUTEC,2,42.975,52.148,21.975,2.524,0.371,0.180,238.750,0.485
2013,7/10/13,9,5,ARUTEC,3,51.408,55.594,23.427,2.897,0.445,0.197,260.953,0.443
2013,7/10/13,9,5,ARUTEC,4,20.607,36.179,15.511,1.762,0.145,0.067,307.572,0.462
2013,7/10/13,9,5,ARUTEC,5,21.530,37.998,15.967,1.864,0.147,0.072,299.024,0.490
2013,7/10/13,9,5,LYOLUC,1,20.451,16.647,6.447,4.439,0.507,0.215,95.122,0.424
2013,7/10/13,9,5,LYOLUC,2,16.940,15.389,5.536,4.252,0.288,0.099,171.108,0.344
2013,7/10/13,9,5,LYOLUC,3,16.877,16.628,6.751,3.659,0.329,0.128,131.850,0.389
2013,7/10/13,9,5,LYOLUC,4,13.607,15.524,6.059,3.117,0.283,0.109,124.831,0.385
2013,7/10/13,9,5,LYOLUC,5,11.404,14.808,6.025,2.609,0.206,0.078,146.199,0.379
2013,7/10/13,9,5,LYOLUC,6,12.227,15.079,5.671,3.016,0.321,0.158,77.386,0.492
2013,7/10/13,9,5,LYOLUC,7,11.652,13.976,5.688,3.016,0.245,0.104,112.040,0.424
2013,7/10/13,9,5,LYOLUC,8,15.730,15.486,6.363,3.592,0.397,0.188,83.671,0.474
2013,7/10/13,9,5,LYOLUC,9,23.726,19.067,7.376,4.574,0.507,0.213,111.389,0.420
2013,7/10/13,9,5,LYOLUC,10,29.942,20.886,8.220,5.303,0.581,0.239,125.278,0.411
2013,7/10/13,9,5,OSMCIN,1,10.081,32.520,6.903,2.202,0.122,0.024,420.054,0.197
2013,7/10/13,9,5,OSMCIN,2,6.009,22.822,5.502,1.576,0.061,0.012,500.733,0.197
2013,7/10/13,9,5,OSMCIN,3,7.261,28.668,6.481,1.796,0.081,0.017,427.129,0.210
2013,7/10/13,9,5,OSMCIN,4,7.409,28.242,5.907,1.897,0.085,0.020,370.425,0.235
2013,7/10/13,9,5,OSMREG,1,34.419,73.170,10.566,6.251,0.242,0.048,717.060,0.198
2013,7/10/13,9,5,OSMREG,2,25.527,60.607,8.034,6.438,0.190,0.044,580.166,0.232
2013,7/10/13,9,5,OSMREG,3,19.329,44.212,6.447,5.557,0.126,0.027,715.896,0.214
2013,7/10/13,9,5,OSMREG,4,24.170,58.323,8.895,5.591,0.157,0.032,755.313,0.204
2013,7/10/13,9,5,OSMREG,5,32.516,77.932,9.823,5.896,0.223,0.044,739.000,0.197
2013,7/10/13,9,5,PERPAL,1,21.857,26.035,10.937,3.117,0.390,0.184,118.785,0.472
2013,7/10/13,9,5,PERPAL,2,40.578,35.056,14.583,4.083,0.718,0.303,133.922,0.422
2013,7/10/13,9,5,PERPAL,3,37.476,34.146,14.566,3.998,0.668,0.315,118.970,0.472
2013,7/10/13,9,5,PERPAL,4,20.588,24.332,10.059,3.117,0.393,0.188,109.511,0.478
2013,7/10/13,9,5,PERPAL,5,43.985,40.360,14.464,4.489,0.970,0.515,85.407,0.531
2013,7/10/13,9,5,SMILAU,1,31.133,27.758,9.587,4.100,1.011,0.363,85.766,0.359
2013,7/10/13,9,5,SMILAU,2,13.106,15.679,6.346,2.660,0.402,0.124,105.695,0.308
2013,7/10/13,9,5,SMILAU,3,36.450,26.848,10.464,4.608,1.234,0.424,85.966,0.344
2013,7/10/13,9,5,SMILAU,4,18.911,19.725,7.815,3.066,0.598,0.188,100.593,0.314
2013,7/10/13,9,5,SMILAU,5,18.724,18.602,7.646,3.287,0.582,0.182,102.879,0.313
2013,7/10/13,9,5,VACFUS,1,9.695,11.730,4.388,3.100,0.128,0.044,220.341,0.344
2013,7/10/13,9,5,VACFUS,2,14.612,14.982,5.604,3.659,0.190,0.078,187.332,0.411
2013,7/10/13,9,5,VACFUS,3,18.294,16.434,6.566,4.049,0.270,0.121,151.193,0.448
2013,7/10/13,9,5,VACFUS,4,19.117,16.647,6.667,4.032,0.308,0.133,143.739,0.432
2013,7/10/13,9,5,VACFUS,5,19.458,16.434,6.582,4.320,0.246,0.102,190.769,0.415
2013,7/10/13,9,5,WOOARE,1,91.741,162.271,19.359,11.452,1.104,0.192,477.819,0.174
2013,7/10/13,9,5,WOOARE,2,40.939,96.554,12.152,8.318,0.428,0.070,584.837,0.164
2013,7/10/13,9,5,WOOARE,4,53.258,106.445,14.684,8.979,0.565,0.090,591.758,0.159
2013,7/10/13,9,5,WOOARE,5,82.261,154.954,18.228,11.063,0.944,0.161,510.938,0.171
2013,7/9/13,10,1,ANDSP,1,11.609,63.857,27.764,0.466,0.171,0.058,200.162,0.339
2013,7/9/13,10,1,ANDSP,2,8.008,49.888,21.891,0.424,0.102,0.037,216.441,0.363
2013,7/9/13,10,1,ANDSP,3,14.239,81.019,35.359,0.491,0.217,0.075,189.847,0.346
2013,7/9/13,10,1,ANDSP,4,9.187,69.011,30.161,0.347,0.132,0.047,195.462,0.356
2013,7/9/13,10,1,ANDSP,5,19.186,105.725,46.296,0.480,0.315,0.110,174.420,0.349
2013,7/9/13,10,1,ARISTR,1,3.150,88.533,38.786,0.113,0.155,0.084,37.494,0.542
2013,7/9/13,10,1,ARISTR,2,2.342,73.325,32.153,0.102,0.102,0.053,44.185,0.520
2013,7/9/13,10,1,ARISTR,3,2.133,72.634,31.815,0.090,0.074,0.038,56.126,0.514
2013,7/9/13,10,1,ARISTR,4,2.607,72.009,31.511,0.102,0.101,0.048,54.317,0.475
2013,7/9/13,10,1,ARISTR,5,2.741,69.489,30.448,0.107,0.112,0.062,44.203,0.554
2013,7/9/13,10,1,CLEALN,1,10.555,15.892,6.447,2.541,0.160,0.058,181.979,0.363
2013,7/9/13,10,1,CLEALN,2,8.340,13.395,5.435,2.372,0.140,0.052,160.390,0.371
2013,7/9/13,10,1,CLEALN,3,9.586,15.815,6.414,2.236,0.163,0.061,157.139,0.374
2013,7/9/13,10,1,CLEALN,4,10.197,14.905,6.025,2.575,0.182,0.064,159.330,0.352
2013,7/9/13,10,1,CLEALN,5,7.241,12.718,5.030,2.185,0.127,0.041,176.607,0.323
2013,7/9/13,10,1,DICACU,1,4.141,12.272,5.047,1.101,0.050,0.015,276.073,0.300
2013,7/9/13,10,1,DICACU,2,5.230,14.905,6.211,1.169,0.056,0.019,275.274,0.339
2013,7/9/13,10,1,DICACU,3,4.582,12.698,5.080,1.372,0.055,0.016,286.394,0.291
2013,7/9/13,10,1,DICACU,4,3.907,12.292,5.047,1.084,0.047,0.014,279.050,0.298
2013,7/9/13,10,1,DICACU,5,2.463,9.582,4.034,0.847,0.026,0.006,391.000,0.242
2013,7/9/13,10,1,EUPCUR,1,3.537,9.485,3.983,1.288,0.051,0.016,221.044,0.314
2013,7/9/13,10,1,EUPCUR,2,3.653,10.724,4.101,1.152,0.052,0.018,202.961,0.346
2013,7/9/13,10,1,EUPCUR,3,3.673,9.485,3.933,1.271,0.048,0.017,216.029,0.354
2013,7/9/13,10,1,EUPCUR,4,1.465,5.768,2.430,0.796,0.022,0.008,183.175,0.364
2013,7/9/13,10,1,EUPCUR,5,1.030,4.936,2.042,0.627,0.015,0.006,171.600,0.400
2013,7/9/13,10,1,EUPPIL,1,9.923,15.563,5.485,2.728,0.249,0.045,220.509,0.181
2013,7/9/13,10,1,EUPPIL,2,9.581,14.692,5.317,2.575,0.226,0.039,245.659,0.173
2013,7/9/13,10,1,EUPPIL,3,12.023,16.763,5.806,2.948,0.273,0.045,267.180,0.165
2013,7/9/13,10,1,EUPPIL,4,11.070,16.415,5.587,2.829,0.257,0.044,251.586,0.171
2013,7/9/13,10,1,EUPPIL,5,9.847,15.815,5.452,2.609,0.222,0.039,252.497,0.176
2013,7/9/13,10,1,GAYDUM,1,3.215,7.336,2.852,1.559,0.061,0.022,146.136,0.361
2013,7/9/13,10,1,GAYDUM,2,2.777,6.736,2.751,1.440,0.050,0.024,115.717,0.480
2013,7/9/13,10,1,GAYDUM,3,2.988,7.859,3.291,1.305,0.068,0.034,87.891,0.500
2013,7/9/13,10,1,GAYDUM,4,3.086,7.201,2.954,1.491,0.062,0.030,102.877,0.484
